"No.","Time","Source","Destination","Protocol","Length","Info"
"252","0.615816290","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"267","0.617866175","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"268","0.618281089","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"271","0.618586923","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"272","0.618972845","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"287","0.620969155","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"288","0.621374543","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"291","0.621615684","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"292","0.622009349","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"307","0.624008690","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"308","0.624376290","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"311","0.624634685","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"312","0.625149086","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"327","0.627268576","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"328","0.627661650","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"331","0.627867531","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"332","0.628243958","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"347","0.630396379","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"348","0.630860776","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"351","0.631127323","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"352","0.577553388","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"364","0.581264951","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"518","0.631698140","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"525","0.633999868","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"526","0.635767293","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"527","0.636018417","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"528","0.637404692","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"535","0.640694829","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"536","0.641309016","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"538","0.642087751","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"539","0.642352982","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"593","0.631698140","127.0.0.1","127.0.0.1","OpenFlow","108","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
"608","0.633999868","127.0.0.1","127.0.0.1","OpenFlow","208","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"650","0.644371547","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"651","0.644819624","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"654","0.645026682","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"655","0.645441575","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"670","0.647361339","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"671","0.647759124","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"674","0.648023736","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"675","0.648397942","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"690","0.650221192","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"691","0.650617404","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"694","0.650815325","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"695","0.651281676","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"710","0.653059869","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"711","0.653466708","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"714","0.653746585","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"715","0.654108950","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"730","0.655901262","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"731","0.656299793","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"734","0.656493876","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"735","0.656896380","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"750","0.658882711","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"751","0.659355831","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"754","0.659612435","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"755","0.659956110","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"770","0.661959115","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"771","0.662470234","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"774","0.662699234","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"775","0.663464928","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"790","0.665946000","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"791","0.666653019","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"794","0.667048012","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"795","0.667704263","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"810","0.670260439","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"811","0.671427473","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"814","0.671644753","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"815","0.672411110","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"830","0.675706735","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"831","0.676176214","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"834","0.676592191","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"835","0.677096116","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"850","0.680082025","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"851","0.680545481","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"854","0.680705812","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"855","0.681170517","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"870","0.682918483","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"871","0.683372873","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"874","0.683673357","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"875","0.684086365","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"890","0.686683397","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"891","0.687112980","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"894","0.687343361","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"895","0.687749980","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"910","0.689929633","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"911","0.690746038","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"914","0.691177230","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"915","0.691660599","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"930","0.695021670","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"931","0.695647754","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"934","0.695960817","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"935","0.696566007","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"950","0.698712206","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"951","0.699186561","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"954","0.699578792","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"955","0.700043163","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"970","0.702005324","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"971","0.702417018","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"974","0.702574746","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"975","0.702983989","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"987","0.644371547","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"997","0.647361339","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"1157","0.706155149","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1158","0.706665878","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1159","0.706963598","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1160","0.707397397","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1167","0.709364405","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1168","0.709771091","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1169","0.709940354","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1170","0.710297739","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1177","0.712116218","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1178","0.712596127","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1179","0.712944046","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1180","0.713403850","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1187","0.715490961","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1188","0.716054855","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1189","0.716225335","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1190","0.716726178","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1197","0.718830972","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1198","0.719363654","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1199","0.719775014","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1200","0.720253485","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1207","0.722333993","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1208","0.722875386","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1209","0.723047979","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1210","0.723547310","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1217","0.725724067","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1218","0.726287831","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1219","0.726606600","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1220","0.727018583","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1227","0.729520288","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1228","0.729966581","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1229","0.730240088","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1230","0.730776397","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1237","0.733777333","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1238","0.734271906","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1239","0.734637792","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1240","0.735075772","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1247","0.738455902","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1248","0.739015078","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1249","0.739306571","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"1250","0.739954841","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1306","0.706155149","127.0.0.1","127.0.0.1","OpenFlow","208","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"1326","0.709364405","127.0.0.1","127.0.0.1","OpenFlow","208","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"1562","0.742219565","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1563","0.742712354","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1566","0.743423599","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1567","0.743804665","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1582","0.746572535","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1583","0.747286733","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1586","0.747589403","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1587","0.748041948","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1602","0.749984409","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1603","0.750384841","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1606","0.750685635","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1607","0.751108018","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1622","0.753018160","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1623","0.753446864","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1626","0.753676882","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1627","0.754070483","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1642","0.756100373","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1643","0.756519539","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1646","0.756778399","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1647","0.757233629","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1662","0.759234687","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1663","0.759763695","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1666","0.759898445","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1667","0.760368187","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1682","0.762937704","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1683","0.763623587","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1686","0.763862500","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1687","0.764399178","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1702","0.766604031","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1703","0.767358283","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1706","0.767577005","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1707","0.768168851","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1722","0.771334507","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1723","0.771772708","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1726","0.772190114","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1727","0.772718329","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1742","0.774859807","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1743","0.775304989","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1994","0.742219565","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"2004","0.746572535","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"2086","0.775507306","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2087","0.776078001","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2094","0.778238849","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2095","0.778698363","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2096","0.779107101","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2097","0.779653580","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2104","0.782059294","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2105","0.782521736","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2106","0.782675171","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2107","0.783080700","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2114","0.785412323","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2115","0.785870962","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2116","0.786271975","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2117","0.786700257","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2124","0.788715624","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2125","0.789141038","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2126","0.789291012","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2127","0.789723674","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2134","0.792235470","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2135","0.793079112","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2136","0.794232215","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2137","0.795585434","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2144","0.798229950","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2145","0.798950958","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2146","0.799214795","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2147","0.799792838","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2154","0.801767659","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2155","0.802169224","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2156","0.802552517","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2157","0.802987724","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2164","0.804916474","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2165","0.805260468","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2166","0.805387933","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2167","0.805738208","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2174","0.807516214","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
