"No.","Time","Source","Destination","Protocol","Length","Info"
"371","1.295580800","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"394","1.297675673","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"396","1.298244112","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"402","1.298492240","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"403","1.298971741","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"444","1.305750903","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"445","1.306396463","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"448","1.306731862","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"452","1.307127714","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"478","1.311523255","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"483","1.312044201","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"488","1.312242578","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"491","1.312656070","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"526","1.316977277","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"529","1.317641594","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"532","1.317782104","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"540","1.318676425","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"568","1.285132844","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"711","1.320481721","127.0.0.1","127.0.0.1","OpenFlow","236","Type: OFPT_PACKET_IN"
"713","1.320580045","127.0.0.1","127.0.0.1","OpenFlow","236","Type: OFPT_PACKET_IN"
"715","1.321151113","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"719","1.321398319","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"730","1.323219451","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"731","1.323791305","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"733","1.323918695","127.0.0.1","127.0.0.1","OpenFlow","236","Type: OFPT_PACKET_IN"
"737","1.324119360","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"741","1.324568020","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"743","1.324864090","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"767","1.330423651","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"770","1.330905883","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"772","1.331111020","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"775","1.331681066","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"780","1.332698630","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"784","1.333117737","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"785","1.333339587","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"789","1.333992831","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"812","1.340109488","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"815","1.340718529","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"816","1.340926840","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"820","1.341626576","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"822","1.341873614","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"824","1.342401945","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"828","1.342617970","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"830","1.343167701","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"881","1.320580045","127.0.0.1","127.0.0.1","OpenFlow","238","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"1148","1.351565323","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1149","1.352885155","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1152","1.353108500","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1153","1.353506061","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1188","1.358285050","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1189","1.358701307","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1192","1.358833067","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1193","1.359232754","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1228","1.363792165","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1229","1.364211740","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1232","1.364371844","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1233","1.364981232","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1421","1.370692842","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1422","1.371163435","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1425","1.371299737","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1426","1.371669687","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1461","1.376323533","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1462","1.377215560","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1465","1.377460965","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1466","1.378129354","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1501","1.384668867","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1502","1.385228099","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1505","1.385372008","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1506","1.385724694","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1541","1.390952925","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1542","1.391387082","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1545","1.391580125","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1546","1.391967744","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1581","1.397159015","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1582","1.397702798","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1585","1.397911535","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1586","1.398317626","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1621","1.404294863","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1622","1.404885970","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1625","1.405048724","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1626","1.405486412","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1661","1.410960503","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1662","1.411612944","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1665","1.411781327","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1666","1.412223246","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1701","1.417371241","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1702","1.417807029","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1705","1.417965396","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1706","1.418402218","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1741","1.423410403","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1742","1.423831734","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1745","1.424039735","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1746","1.424429295","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1781","1.429427662","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1782","1.429969604","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1785","1.430152442","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"1786","1.430767990","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1873","1.351565323","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"2348","1.436783905","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2349","1.437740474","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2352","1.438258851","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2377","1.440943889","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2414","1.446261949","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2415","1.446912601","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2418","1.447063253","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2419","1.447505181","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2454","1.452678013","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2455","1.453093462","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2458","1.453225722","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2459","1.453573756","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2494","1.458501200","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2495","1.458962563","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2498","1.459100443","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2499","1.459450759","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2534","1.464636295","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2535","1.465126226","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2538","1.465262016","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2539","1.465678824","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2574","1.471515409","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2575","1.472115504","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2578","1.472287299","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2579","1.472629768","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2614","1.478766450","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2615","1.479250091","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2618","1.479393773","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2619","1.479788887","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2654","1.485045828","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2655","1.485446878","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2658","1.485586112","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2659","1.485954992","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2694","1.491136294","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2695","1.491889509","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2698","1.492084837","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"2699","1.492537641","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2724","1.436783905","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"2930","1.497759488","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2931","1.498370717","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2932","1.498558509","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2933","1.499273424","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2950","1.505490801","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2951","1.506082366","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2952","1.506243539","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2953","1.506743435","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2970","1.511574834","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2971","1.512010065","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2972","1.512145720","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2973","1.512497000","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2990","1.517477341","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2991","1.517987821","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2992","1.518127861","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"2993","1.518494129","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3177","1.497759488","127.0.0.1","127.0.0.1","OpenFlow","208","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3337","1.523964283","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3338","1.524471095","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3341","1.524651376","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3342","1.525009779","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3377","1.530032199","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3378","1.530860149","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3381","1.531058671","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3382","1.531631773","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3417","1.536856531","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3418","1.537440583","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3421","1.537579135","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3422","1.537928849","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3457","1.542623122","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3458","1.543028856","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3461","1.543164673","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3462","1.543519957","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3497","1.548084369","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3498","1.548486148","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3501","1.548620691","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3502","1.548984543","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3537","1.553666637","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3538","1.554143675","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3541","1.554291124","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"3542","1.554660597","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3564","1.523964283","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3684","1.560630572","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3685","1.561204217","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3686","1.561355074","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3687","1.561718403","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3704","1.567247964","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3705","1.567789818","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3706","1.567940836","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3707","1.568296041","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3724","1.572873376","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3725","1.573246017","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3726","1.573378429","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3727","1.573761320","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3744","1.578807833","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3745","1.579374122","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3746","1.579527887","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3747","1.579918756","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3764","1.584710627","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3765","1.585548521","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3766","1.585704276","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3767","1.586308114","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3784","1.591606448","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3785","1.592420511","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3786","1.592629902","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3787","1.593050602","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3804","1.598281956","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3805","1.598860239","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3806","1.598989889","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"3807","1.599336984","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3923","1.560630572","127.0.0.1","127.0.0.1","OpenFlow","208","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"4203","1.604085666","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4204","1.605214366","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4207","1.605334999","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4208","1.606603867","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4243","1.611198420","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4244","1.611798532","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4247","1.611962822","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4248","1.612317325","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4283","1.616946108","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4284","1.617495114","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4528","1.617647489","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4529","1.618874840","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4564","1.623976880","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4565","1.624832754","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4568","1.625061454","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4569","1.625711249","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4604","1.630138406","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4605","1.630599210","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4608","1.630715631","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4609","1.631087289","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4644","1.635337445","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4645","1.635738650","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4648","1.635846040","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4649","1.636185833","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4684","1.640250786","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"4685","1.640711882","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"4688","1.640823313","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
