"No.","Time","Source","Destination","Protocol","Length","Info"
"547951","43.335054351","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"547952","43.335877960","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"547987","43.341370958","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"547988","43.341913017","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"547991","43.342159983","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"547992","43.342546276","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548027","43.347369582","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548028","43.347784889","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548031","43.347986969","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548032","43.348374972","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548067","43.353027895","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548068","43.353599930","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548071","43.353869167","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548072","43.354842518","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548106","43.358831042","127.0.0.1","127.0.0.1","OpenFlow","217","Type: OFPT_PACKET_IN"
"548108","43.359372722","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548126","43.361092441","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548127","43.361578868","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548130","43.361724074","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548131","43.362122335","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548166","43.368742623","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548167","43.369375204","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548170","43.369513033","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548171","43.369924737","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548206","43.374632531","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548207","43.375076297","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548210","43.375258203","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548211","43.375660553","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548320","43.315018237","127.0.0.1","127.0.0.1","OpenFlow","206","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"548527","43.379967407","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"548528","43.380391907","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"548529","43.380596442","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"548530","43.381036057","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"548547","43.385484019","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"548548","43.385920329","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"548549","43.386134569","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"548550","43.386505098","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"548566","43.390522681","127.0.0.1","127.0.0.1","OpenFlow","215","Type: OFPT_PACKET_IN"
"548568","43.391068832","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"548576","43.392713420","127.0.0.1","127.0.0.1","OpenFlow","206","Type: OFPT_PACKET_IN"
"548577","43.393278254","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"548745","43.379967407","127.0.0.1","127.0.0.1","OpenFlow","208","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"548854","43.393462903","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548855","43.394470961","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"548894","43.404243118","127.0.0.1","127.0.0.1","OpenFlow","208","Type: OFPT_PACKET_IN"
"548899","43.404834160","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
