0.428416796,0
0.624136237,0
0.879846332,0
1.199015098,0
1.759041295,0
3.025101105,0
3.075564816,0
3.097767667,0
3.139124553,0
3.184238326,0
3.270861174,0
3.332086999,0
3.362823384,0
3.448417004,0
3.541200863,0
3.591510719,0
3.63446109,0
3.660908849,0
3.731102505,0
3.798794179,0
3.822129847,0
3.867425961,0
3.915900681,0
3.995576576,0
4.001361979,0
4.072028862,0
4.10762313,0
4.150562309,0
4.21842812,0
4.291158884,0
4.31257467,0
4.36215389,0
4.412212291,0
4.494605319,0
4.50141378,0
4.569380945,0
4.60197088,0
4.638128606,0
4.700668045,0
4.777995036,0
4.79276944,0
4.846389649,0
4.885278593,0
4.907375417,0
4.971757973,0
5.048158067,0
5.069029622,0
5.120682263,0
5.178448264,0
5.338866408,0
5.36894015,0
5.407029889,0
5.465398312,0
5.549393682,0
5.567331336,0
5.61298629,0
5.658752922,0
5.755113053,0
5.824086961,0
5.849305729,0
5.893655255,0
5.948311279,0
6.033815996,0
6.042492538,0
6.13394124,0
6.174584596,0
6.236317239,0
6.309024773,0
6.332857058,0
6.378773719,0
6.424594283,0
6.507322144,0
6.515007795,0
6.582926106,0
6.613794373,0
6.653577994,0
6.718250449,0
6.793281524,0
6.808798191,0
6.906676528,0
6.931197161,0
6.990505748,0
7.062135321,0
7.08402529,0
7.13522403,0
7.188408317,0
7.276959527,0
7.283412192,0
7.37250153,0
7.404972619,0
7.452073129,0
7.516778247,0
7.538866895,0
7.583259072,0
7.636168501,0
7.722388979,0
7.728649663,0
7.790939214,0
7.823256812,0
7.856593434,0
7.920579547,0
8.004272445,0
8.015730711,0
8.06995857,0
8.114309285,0
8.117743009,0
8.127220136,0
8.130636041,0
8.133716912,0
8.13935821,0
8.143576608,0
8.151647591,0
8.159222863,0
8.167598284,0
8.178658368,0
8.182211802,0
8.190357275,0
8.194599369,0
8.217610982,0
8.286664738,0
8.309373229,0
8.347276739,0
8.475773058,0
8.485940518,0
8.537427175,0
8.580913432,0
8.611632444,0
8.679544561,0
8.751740759,0
8.778153583,0
8.822654476,0
8.865434333,0
8.958420446,0
9.023224843,0
9.051028052,0
9.094056644,0
9.150282153,0
9.234578767,0
9.248052669,0
9.303881668,0
9.336132197,0
9.369484671,0
9.43490926,0
9.512944097,0
9.534684636,0
9.585037714,0
9.628974851,0
9.735196047,0
9.799733878,0
9.825716277,0
9.919562608,0
9.99958667,0
10.01437055,0
10.0758502,0
10.07663315,0
10.1135076,0
10.13977845,0
10.28865276,0
10.30876839,0
10.35150619,0
10.40046413,0
10.48881219,0
10.49612324,0
10.55369798,0
10.58472123,0
10.62349207,0
10.68077383,0
10.76348424,0
10.78068961,0
10.83113991,0
10.86667784,0
10.87004373,0
10.87823565,0
10.88460636,0
10.89705854,0
10.90349897,0
10.91016994,0
10.92303633,0
10.92484594,0
10.92852385,0
11.02136744,0
11.04469434,0
11.0882346,0
11.13981838,0
11.22561949,0
11.23838883,0
11.32832024,0
11.35896975,0
11.42454866,0
11.49410831,0
11.51437578,0
11.55577461,0
11.60788785,0
11.71293326,0
11.79167398,0
11.81882211,0
11.85724029,0
11.91906556,0
11.99809916,0
12.01458311,0
12.06668573,0
12.10590442,0
12.13288895,0
12.19271254,0
12.25758604,0
12.32517967,0
12.36990614,0
12.45545109,0
12.46212061,0
12.52006872,0
12.55261979,0
12.58410957,0
12.64518867,0
12.7247387,0
12.74289926,0
12.79141207,0
12.83176873,0
12.85248161,0
12.92187335,0
12.98203656,0
12.99845712,0
13.04299917,0
13.08419397,0
13.17907101,0
13.24548583,0
13.27483189,0
13.3075169,0
13.36601846,0
13.43949825,0
13.45449439,0
13.50337502,0
13.54458762,0
13.64003779,0
13.70783228,0
13.73648322,0
13.83102039,0
13.91265812,0
13.92396227,0
13.98066347,0
14.01843696,0
14.04651007,0
14.10288014,0
14.17602907,0
14.19576231,0
14.24578772,0
14.28501995,0
14.37208897,0
14.43339894,0
14.45686156,0
14.49479552,0
14.54704423,0
14.62515969,0
14.63603478,0
14.69178665,0
14.73626918,0
14.76780583,0
14.83090719,0
14.90167977,0
14.92221086,0
14.96366862,0
15.09325275,0
15.16169208,0
15.18674841,0
15.229955,0
15.28187518,0
15.35983188,0
15.36942478,0
15.42189305,0
15.46460466,0
15.54911843,0
15.61770769,0
15.64311793,0
15.68774313,0
15.7383256,0
15.82207543,0
15.82872951,0
15.88724703,0
15.91896863,0
15.9569846,0
16.0123117,0
16.0885344,0
16.1003407,0
16.14755943,0
16.1878194,0
16.21469285,0
16.28344553,0
16.35082687,0
16.3700226,0
16.41060169,0
16.45669609,0
16.53730221,0
16.54445718,0
16.6013016,0
16.63068283,0
16.66288693,0
16.71765336,0
16.81626398,0
16.86774681,0
16.90804945,0
16.99029412,0
17.05785229,0
17.07726169,0
17.12053413,0
17.16798698,0
17.26300041,0
17.32994678,0
17.36051421,0
17.39554484,0
17.45064957,0
17.5445517,0
17.60217423,0
17.64128497,0
17.73624375,0
17.81519632,0
17.83961531,0
17.88004971,0
17.92107025,0
18.01066376,0
18.07118038,0
18.10033622,0
18.13489029,0
18.18603102,0
18.26386812,0
18.27286615,0
18.32231427,0
18.3567612,0
18.38125086,0
18.44422605,0
18.51313936,0
18.54010698,0
18.58740795,0
18.63315414,0
18.7284833,0
18.73544937,0
18.78962385,0
18.82156117,0
18.85091504,0
18.90847399,0
18.98331071,0
19.04344405,0
19.08436377,0
19.09336895,0
19.09607448,0
19.09894463,0
19.10870576,0
19.11519028,0
19.12107809,0
19.12742674,0
19.1305258,0
19.13358675,0
19.14159092,0
19.14654315,0
19.15023408,0
19.15378059,0
19.15657209,0
19.15999795,0
19.17253418,0
19.24336423,0
19.26890131,0
19.31355287,0
19.36738629,0
19.44641025,0
19.46013426,0
19.51745965,0
19.54638377,0
19.58191298,0
19.63686301,0
19.71656503,0
19.73627868,0
19.82393621,0
19.82695099,0
