"No.","Time","Source","Destination","Protocol","Length","Info"
"2143","0.048670003","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2146","0.048895631","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2193","0.049580949","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2196","0.049831021","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2200","0.050070769","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2203","0.050305360","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2207","0.050542443","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2210","0.050820655","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2214","0.052664252","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2217","0.052940519","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2221","0.053199873","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2224","0.053438182","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2228","0.053679116","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2231","0.053915762","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2235","0.054155714","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2238","0.054389990","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2244","0.054631335","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2247","0.054865541","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2251","0.055104135","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2254","0.055338537","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2323","0.056272356","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2324","0.056279988","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2325","0.056284598","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2326","0.056288725","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2327","0.056344336","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2337","0.057817034","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2338","0.057826022","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2339","0.057831029","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2419","0.045457662","127.0.0.1","127.0.0.1","OpenFlow","106","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
"2545","0.060379740","127.0.0.1","127.0.0.1","OpenFlow","1266","Type: OFPT_PACKET_OUT"
"2598","0.061713693","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2599","0.061719235","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2600","0.061722751","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2601","0.061726816","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2603","0.062542712","127.0.0.1","127.0.0.1","OpenFlow","1327","Type: OFPT_PACKET_IN"
"2605","0.063154496","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2606","0.063164601","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2607","0.063169830","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2608","0.063173956","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"2611","0.063361582","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2617","0.063683275","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2620","0.063954951","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2624","0.064284076","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2625","0.064341296","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2627","0.064574834","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"2632","0.065113704","127.0.0.1","127.0.0.1","OpenFlow","260","Type: OFPT_PACKET_IN"
"2783","0.061713693","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"2784","0.061719235","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"2785","0.061722751","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"2786","0.061726816","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"2846","0.065289076","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2847","0.065298735","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2848","0.065303624","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2849","0.065308103","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2850","0.065312405","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2851","0.065316617","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2852","0.065320859","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2853","0.065324912","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2854","0.065329251","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2855","0.065333150","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2856","0.065351095","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"2857","0.065355538","127.0.0.1","127.0.0.1","OpenFlow","308","Type: OFPT_PACKET_OUT"
"2858","0.065363744","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2879","0.065569113","127.0.0.1","127.0.0.1","OpenFlow","193","Type: OFPT_PACKET_IN"
"2880","0.065574344","127.0.0.1","127.0.0.1","OpenFlow","193","Type: OFPT_PACKET_IN"
"2889","0.066087510","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2890","0.066097674","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2891","0.066102754","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2892","0.066107274","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2893","0.066111893","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2894","0.066115932","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2895","0.066120015","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2896","0.066123963","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2897","0.066725370","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2898","0.066733695","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"2911","0.068284459","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3015","0.069205998","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"3016","0.069214377","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"3017","0.069218097","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"3018","0.069221472","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"3019","0.069224554","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"3020","0.069227704","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"3328","0.065289076","127.0.0.1","127.0.0.1","OpenFlow","106","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
"3329","0.065298735","127.0.0.1","127.0.0.1","OpenFlow","106","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
"3330","0.065303624","127.0.0.1","127.0.0.1","OpenFlow","106","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
"3331","0.065308103","127.0.0.1","127.0.0.1","OpenFlow","106","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
