"No.","Time","Source","Destination","Protocol","Length","Info"
"335","0.018262062","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"339","0.018447031","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"343","0.018681985","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"344","0.018694318","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"345","0.018698979","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"346","0.018704335","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"347","0.018708185","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"348","0.018711792","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"349","0.018715250","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"350","0.018879613","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"354","0.019201870","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"358","0.019432853","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"362","0.021418814","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"366","0.021757168","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"370","0.021958915","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"371","0.021972059","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"372","0.021982489","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"373","0.021991990","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"374","0.022000564","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"375","0.022008000","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"376","0.022015397","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"377","0.022022835","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"378","0.022030887","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"380","0.022038528","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"399","0.022286312","127.0.0.1","127.0.0.1","OpenFlow","268","Type: OFPT_PACKET_OUT"
"413","0.024490489","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"417","0.024686858","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"421","0.024885356","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"425","0.000259933","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"426","0.000273592","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"427","0.000292173","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"428","0.000297104","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"429","0.000300746","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"430","0.000393604","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"431","0.000399371","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"432","0.000402980","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"433","0.000517007","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"434","0.000522501","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"525","0.025227283","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"527","0.026319537","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"528","0.026347852","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"529","0.026353647","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"530","0.026357849","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"531","0.026361924","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"532","0.026366436","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"533","0.026370779","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"534","0.026374733","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"535","0.026379387","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"536","0.026383596","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"538","0.026594182","127.0.0.1","127.0.0.1","OpenFlow","186","Type: OFPT_PACKET_OUT"
"540","0.027952144","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"541","0.027988991","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"542","0.028000116","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"543","0.028007834","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"544","0.028015008","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"545","0.028021663","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"546","0.028028993","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"547","0.028036757","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"548","0.028044631","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"549","0.028052014","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"551","0.028375256","127.0.0.1","127.0.0.1","OpenFlow","346","Type: OFPT_PACKET_OUT"
"553","0.029998173","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"554","0.030034645","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"555","0.030041561","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"556","0.030046359","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"557","0.030050728","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"558","0.030055595","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"559","0.030060066","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"560","0.030064510","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"561","0.030069171","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"562","0.030073396","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"564","0.030242827","127.0.0.1","127.0.0.1","OpenFlow","346","Type: OFPT_PACKET_OUT"
"566","0.031666060","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"567","0.031696376","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"568","0.031702322","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"569","0.031706674","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"570","0.031710803","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"571","0.031715248","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"572","0.031719784","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"573","0.031724014","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"574","0.031728137","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"575","0.031732081","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"577","0.031910198","127.0.0.1","127.0.0.1","OpenFlow","346","Type: OFPT_PACKET_OUT"
"579","0.032706205","127.0.0.1","127.0.0.1","OpenFlow","8990","Type: OFPT_PACKET_IN"
"580","0.033676178","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"581","0.033708624","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"582","0.033714459","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"583","0.033718672","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"584","0.033722658","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"585","0.033726951","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"586","0.033730813","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"587","0.033734648","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"588","0.033738511","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"589","0.033742386","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"591","0.033923637","127.0.0.1","127.0.0.1","OpenFlow","346","Type: OFPT_PACKET_OUT"
"593","0.035426980","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"594","0.035464261","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"595","0.035474615","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"596","0.035482074","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"597","0.025227283","127.0.0.1","127.0.0.1","OpenFlow","108","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
"833","0.035493784","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"845","0.036033850","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"846","0.036062137","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"847","0.036067571","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"848","0.036071712","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"849","0.036075677","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"850","0.036079617","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"851","0.036084069","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"852","0.036088138","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"853","0.036092062","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"854","0.036096057","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"874","0.036276468","127.0.0.1","127.0.0.1","OpenFlow","148","Type: OFPT_PACKET_OUT"
"882","0.037106930","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"883","0.037138652","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"884","0.037144017","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"885","0.037148117","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"886","0.037151793","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"887","0.037155403","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"888","0.037159071","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"889","0.037163158","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"890","0.037167125","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"911","0.041518835","127.0.0.1","127.0.0.1","OpenFlow","4239","Type: OFPT_PACKET_IN"
"912","0.044870146","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"914","0.044926078","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"916","0.044938434","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"918","0.044948486","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"920","0.044957686","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"922","0.044966649","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"924","0.044975825","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"926","0.044984606","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"930","0.044993000","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"932","0.045001241","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"934","0.045010317","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"936","0.045019119","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"938","0.045027782","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"940","0.045036925","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"944","0.045047410","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"946","0.045058228","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"954","0.045102895","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"980","0.045597360","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"981","0.045607329","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"982","0.045613304","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"983","0.045618672","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"984","0.045624698","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"985","0.045629969","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"986","0.045634723","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"987","0.045638052","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"988","0.045641322","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"989","0.045644890","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"990","0.047003819","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"991","0.047038590","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"992","0.047045363","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"993","0.047049796","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"994","0.047054672","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"995","0.047058586","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"996","0.047063120","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"997","0.047067485","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"998","0.047071488","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"999","0.047075185","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1019","0.047231753","127.0.0.1","127.0.0.1","OpenFlow","348","Type: OFPT_PACKET_OUT"
"1037","0.048506973","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1038","0.048537432","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1039","0.048543248","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1040","0.048547493","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1041","0.048551559","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1042","0.048555587","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1043","0.048560258","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"1044","0.035493784","127.0.0.1","127.0.0.1","OpenFlow","106","[TCP Spurious Retransmission] Type: OFPT_PACKET_OUT"
"1135","0.048564268","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1137","0.049408026","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1138","0.049433588","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1139","0.049439774","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1140","0.049444073","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1141","0.049448188","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1142","0.049451931","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1143","0.049455596","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1144","0.049459327","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1145","0.049484231","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1147","0.050933494","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1148","0.050962850","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1149","0.050968635","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1150","0.050972952","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1151","0.050976970","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1152","0.050980809","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1153","0.050984777","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1154","0.050988498","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1155","0.050992484","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1156","0.050996355","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1158","0.051186910","127.0.0.1","127.0.0.1","OpenFlow","346","Type: OFPT_PACKET_OUT"
"1160","0.052479047","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1161","0.052508877","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1162","0.052514487","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1163","0.052518976","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1164","0.052523056","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1165","0.052527181","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1166","0.052531806","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1167","0.052536127","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1168","0.052540376","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1169","0.052544275","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1171","0.052733425","127.0.0.1","127.0.0.1","OpenFlow","346","Type: OFPT_PACKET_OUT"
"1173","0.055046670","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1174","0.055076547","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1175","0.055082550","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1176","0.055086917","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1177","0.055090767","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1178","0.055094832","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1179","0.055098925","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1180","0.055102885","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1181","0.055106933","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1182","0.055110783","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1184","0.055285745","127.0.0.1","127.0.0.1","OpenFlow","346","Type: OFPT_PACKET_OUT"
"1186","0.056649953","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1187","0.056680141","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1188","0.056686354","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1189","0.056700754","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1190","0.056705553","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1191","0.056710089","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"1192","0.056715055","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
