"No.","Time","Source","Destination","Protocol","Length","Info"
"189","0.002936718","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"217","0.003195765","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"236","0.003367877","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"238","0.003386805","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"248","0.003921561","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"250","0.003933099","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"283","0.004341599","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"287","0.004362326","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"301","0.004530313","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"302","0.004566295","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"308","0.004725590","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"309","0.004730625","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"311","0.005328943","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"313","0.005340459","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"315","0.005347514","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"317","0.005353321","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"327","0.005474539","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"328","0.005511355","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"329","0.005516063","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"330","0.005519666","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"332","0.006258300","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"334","0.006269928","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"336","0.006276983","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"338","0.006282639","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"398","0.011854127","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"399","0.011902865","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"400","0.011910120","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"401","0.011915466","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"402","0.011921290","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"403","0.011926239","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"404","0.011931307","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"405","0.011951915","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"513","0.002936718","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"514","0.003195765","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"538","0.004530313","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"539","0.004566295","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"552","0.005474539","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"553","0.005511355","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"554","0.005516063","127.0.0.1","127.0.0.1","OpenFlow","163","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"614","0.015465377","127.0.0.1","127.0.0.1","OpenFlow","2588","Type: OFPT_PACKET_IN"
"619","0.016036452","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"620","0.016042535","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"621","0.016045877","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"622","0.016049219","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"623","0.016052535","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"624","0.016055738","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"625","0.016058965","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"636","0.018309717","127.0.0.1","127.0.0.1","OpenFlow","2685","Type: OFPT_PACKET_IN"
"646","0.018933704","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"647","0.018939958","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"648","0.018943708","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"649","0.018947261","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"650","0.018950786","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"651","0.018954536","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"652","0.018957737","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"654","0.019659433","127.0.0.1","127.0.0.1","OpenFlow","1036","Type: OFPT_PACKET_IN"
"664","0.020962401","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"665","0.020968946","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"666","0.020972791","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"667","0.020977000","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"668","0.020980462","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"914","0.020988363","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"915","0.021053608","127.0.0.1","127.0.0.1","OpenFlow","165","Type: OFPT_PACKET_IN"
"917","0.022678440","127.0.0.1","127.0.0.1","OpenFlow","1038","Type: OFPT_PACKET_IN"
"922","0.023187256","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"923","0.023197317","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"924","0.023202985","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
