"No.","Time","Source","Destination","Protocol","Length","Info"
"80","0.577128631","127.0.0.1","127.0.0.1","OpenFlow","217","Type: OFPT_PACKET_IN"
"81","0.578372736","127.0.0.1","127.0.0.1","OpenFlow","108","Type: OFPT_PACKET_OUT"
"3740","0.979237885","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3741","0.979253309","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3742","0.979261528","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3743","0.979268444","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3744","0.979274726","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3745","0.979281360","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3746","0.979287667","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3747","0.979293239","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3748","0.979299441","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3749","0.979327541","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3751","0.981310763","127.0.0.1","127.0.0.1","OpenFlow","745","Type: OFPT_PACKET_IN"
"3760","0.984134726","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3762","0.984151398","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3764","0.984159344","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3766","0.984166223","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3768","0.984172536","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3770","0.984178957","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3772","0.984185002","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3774","0.984191177","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3776","0.984197226","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3778","0.984203358","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3780","0.984209610","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3782","0.984215817","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3784","0.984221845","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3786","0.984227890","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3788","0.984234074","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3790","0.984240125","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3792","0.984265305","127.0.0.1","127.0.0.1","OpenFlow","106","Type: OFPT_PACKET_OUT"
"3797","0.985597269","127.0.0.1","127.0.0.1","OpenFlow","191","Type: OFPT_PACKET_IN"
"3798","0.985606454","127.0.0.1","127.0.0.1","OpenFlow","191","Type: OFPT_PACKET_IN"
"3799","0.985610823","127.0.0.1","127.0.0.1","OpenFlow","191","Type: OFPT_PACKET_IN"
"3800","0.985614586","127.0.0.1","127.0.0.1","OpenFlow","191","Type: OFPT_PACKET_IN"
"3801","0.985618300","127.0.0.1","127.0.0.1","OpenFlow","191","Type: OFPT_PACKET_IN"
"3802","0.985622221","127.0.0.1","127.0.0.1","OpenFlow","191","Type: OFPT_PACKET_IN"
"3803","0.985626174","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3804","0.985630034","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3805","0.985633844","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3806","0.985637861","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3807","0.985641495","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3808","0.985645696","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3809","0.985649488","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3810","0.985653155","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3811","0.985656663","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3812","0.985660342","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3813","0.985664793","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3814","0.985668573","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3815","0.985672689","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3816","0.985676408","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3850","0.990042889","127.0.0.1","127.0.0.1","OpenFlow","5304","Type: OFPT_PACKET_IN"
"3852","0.990474885","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3853","0.990486392","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3854","0.990493295","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3855","0.990499460","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3856","0.990506559","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3857","0.990513144","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3858","0.990519426","127.0.0.1","127.0.0.1","OpenFlow","163","Type: OFPT_PACKET_IN"
"3868","0.979237885","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3869","0.979253309","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3870","0.979261528","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3871","0.979268444","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3872","0.979274726","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3873","0.979281360","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3874","0.979287667","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3875","0.979293239","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
"3876","0.979299441","127.0.0.1","127.0.0.1","OpenFlow","165","[TCP Spurious Retransmission] Type: OFPT_PACKET_IN"
